ID,site,year,month,day,hour,holiday,maxtemp,mintemp,weatherType,load
19996,8,2016,3,14,21.25,0,15.3,10.8,2,-5.978
19997,9,2016,3,14,21.25,0,15.3,10.8,2,-11.749
19998,10,2016,3,14,21.25,0,15.3,10.8,2,-9.707
19999,13,2016,3,14,21.25,0,15.3,10.8,2,3.364
20000,14,2016,3,14,21.25,0,15.3,10.8,2,3.087
20001,15,2016,3,14,21.25,0,15.3,10.8,2,2.936
20002,17,2016,3,14,21.25,0,15.3,10.8,2,2.617
20003,18,2016,3,14,21.25,0,15.3,10.8,2,1.537
20004,19,2016,3,14,21.25,0,15.3,10.8,2,1.897
20005,20,2016,3,14,21.25,0,15.3,10.8,2,2.933
20006,21,2016,3,14,21.25,0,15.3,10.8,2,3.452
20007,0,2016,3,14,21.5,0,15.3,10.8,2,-26.323
20008,3,2016,3,14,21.5,0,15.3,10.8,2,1.488
20009,4,2016,3,14,21.5,0,15.3,10.8,2,-0.941
20010,5,2016,3,14,21.5,0,15.3,10.8,2,4.737
20011,8,2016,3,14,21.5,0,15.3,10.8,2,-5.295
20012,9,2016,3,14,21.5,0,15.3,10.8,2,-11.712
20013,10,2016,3,14,21.5,0,15.3,10.8,2,-9.268
20014,13,2016,3,14,21.5,0,15.3,10.8,2,3.213
20015,14,2016,3,14,21.5,0,15.3,10.8,2,2.621
20016,15,2016,3,14,21.5,0,15.3,10.8,2,2.495
20017,17,2016,3,14,21.5,0,15.3,10.8,2,2.516
20018,18,2016,3,14,21.5,0,15.3,10.8,2,1.663
20019,19,2016,3,14,21.5,0,15.3,10.8,2,2.061
20020,20,2016,3,14,21.5,0,15.3,10.8,2,2.895
20021,21,2016,3,14,21.5,0,15.3,10.8,2,3.376
20022,0,2016,3,14,21.75,0,15.3,10.8,2,-25.358
20023,3,2016,3,14,21.75,0,15.3,10.8,2,1.368
20024,4,2016,3,14,21.75,0,15.3,10.8,2,-0.992
20025,5,2016,3,14,21.75,0,15.3,10.8,2,4.771
20026,8,2016,3,14,21.75,0,15.3,10.8,2,-5.167
20027,9,2016,3,14,21.75,0,15.3,10.8,2,-11.236
20028,10,2016,3,14,21.75,0,15.3,10.8,2,-8.976
20029,13,2016,3,14,21.75,0,15.3,10.8,2,2.986
20030,14,2016,3,14,21.75,0,15.3,10.8,2,2.898
20031,15,2016,3,14,21.75,0,15.3,10.8,2,2.432
20032,17,2016,3,14,21.75,0,15.3,10.8,2,2.301
20033,18,2016,3,14,21.75,0,15.3,10.8,2,1.715
20034,19,2016,3,14,21.75,0,15.3,10.8,2,1.998
20035,20,2016,3,14,21.75,0,15.3,10.8,2,2.567
20036,21,2016,3,14,21.75,0,15.3,10.8,2,3.199
20037,0,2016,3,14,22.0,0,15.3,10.8,2,-24.633
20038,3,2016,3,14,22.0,0,15.3,10.8,2,1.283
20039,4,2016,3,14,22.0,0,15.3,10.8,2,-1.06
20040,5,2016,3,14,22.0,0,15.3,10.8,2,4.48
20041,8,2016,3,14,22.0,0,15.3,10.8,2,-4.697
20042,9,2016,3,14,22.0,0,15.3,10.8,2,-11.126
20043,10,2016,3,14,22.0,0,15.3,10.8,2,-8.732
20044,13,2016,3,14,22.0,0,15.3,10.8,2,2.911
20045,14,2016,3,14,22.0,0,15.3,10.8,2,2.432
20046,15,2016,3,14,22.0,0,15.3,10.8,2,2.545
20047,17,2016,3,14,22.0,0,15.3,10.8,2,2.074
20048,18,2016,3,14,22.0,0,15.3,10.8,2,1.632
20049,19,2016,3,14,22.0,0,15.3,10.8,2,2.01
20050,20,2016,3,14,22.0,0,15.3,10.8,2,2.769
20051,21,2016,3,14,22.0,0,15.3,10.8,2,3.186
20052,0,2016,3,14,22.25,0,15.3,10.8,2,-23.264
20053,3,2016,3,14,22.25,0,15.3,10.8,2,1.146
20054,4,2016,3,14,22.25,0,15.3,10.8,2,-1.129
20055,5,2016,3,14,22.25,0,15.3,10.8,2,4.326
20056,8,2016,3,14,22.25,0,15.3,10.8,2,-4.398
20057,9,2016,3,14,22.25,0,15.3,10.8,2,-10.577
20058,10,2016,3,14,22.25,0,15.3,10.8,2,-8.39
20059,13,2016,3,14,22.25,0,15.3,10.8,2,2.81
20060,14,2016,3,14,22.25,0,15.3,10.8,2,2.722
20061,15,2016,3,14,22.25,0,15.3,10.8,2,2.306
20062,17,2016,3,14,22.25,0,15.3,10.8,2,1.758
20063,18,2016,3,14,22.25,0,15.3,10.8,2,1.736
20064,19,2016,3,14,22.25,0,15.3,10.8,2,1.96
20065,20,2016,3,14,22.25,0,15.3,10.8,2,2.681
20066,21,2016,3,14,22.25,0,15.3,10.8,2,3.035
20067,0,2016,3,14,22.5,0,15.3,10.8,2,-21.976
20068,3,2016,3,14,22.5,0,15.3,10.8,2,1.112
20069,4,2016,3,14,22.5,0,15.3,10.8,2,-1.163
20070,5,2016,3,14,22.5,0,15.3,10.8,2,3.933
20071,8,2016,3,14,22.5,0,15.3,10.8,2,-3.886
20072,9,2016,3,14,22.5,0,15.3,10.8,2,-10.248
20073,10,2016,3,14,22.5,0,15.3,10.8,2,-7.951
20074,13,2016,3,14,22.5,0,15.3,10.8,2,2.709
20075,14,2016,3,14,22.5,0,15.3,10.8,2,1.991
20076,15,2016,3,14,22.5,0,15.3,10.8,2,2.47
20077,17,2016,3,14,22.5,0,15.3,10.8,2,1.732
20078,18,2016,3,14,22.5,0,15.3,10.8,2,1.819
20079,19,2016,3,14,22.5,0,15.3,10.8,2,2.112
20080,20,2016,3,14,22.5,0,15.3,10.8,2,2.099
20081,21,2016,3,14,22.5,0,15.3,10.8,2,3.072
20082,0,2016,3,14,22.75,0,15.3,10.8,2,-20.608
20083,3,2016,3,14,22.75,0,15.3,10.8,2,1.026
20084,4,2016,3,14,22.75,0,15.3,10.8,2,-1.163
20085,5,2016,3,14,22.75,0,15.3,10.8,2,3.83
20086,8,2016,3,14,22.75,0,15.3,10.8,2,-3.672
20087,9,2016,3,14,22.75,0,15.3,10.8,2,-9.479
20088,10,2016,3,14,22.75,0,15.3,10.8,2,-7.366
20089,13,2016,3,14,22.75,0,15.3,10.8,2,2.671
20090,14,2016,3,14,22.75,0,15.3,10.8,2,1.499
20091,15,2016,3,14,22.75,0,15.3,10.8,2,2.381
20092,17,2016,3,14,22.75,0,15.3,10.8,2,1.441
20093,18,2016,3,14,22.75,0,15.3,10.8,2,1.68
20094,19,2016,3,14,22.75,0,15.3,10.8,2,1.808
20095,20,2016,3,14,22.75,0,15.3,10.8,2,2.213
20096,21,2016,3,14,22.75,0,15.3,10.8,2,3.009
20097,0,2016,3,14,23.0,0,15.3,10.8,2,-20.93
20098,3,2016,3,14,23.0,0,15.3,10.8,2,1.009
20099,4,2016,3,14,23.0,0,15.3,10.8,2,-0.941
20100,5,2016,3,14,23.0,0,15.3,10.8,2,3.591
20101,8,2016,3,14,23.0,0,15.3,10.8,2,-3.672
20102,9,2016,3,14,23.0,0,15.3,10.8,2,-9.699
20103,10,2016,3,14,23.0,0,15.3,10.8,2,-7.415
20104,13,2016,3,14,23.0,0,15.3,10.8,2,2.835
20105,14,2016,3,14,23.0,0,15.3,10.8,2,0.995
20106,15,2016,3,14,23.0,0,15.3,10.8,2,2.331
20107,17,2016,3,14,23.0,0,15.3,10.8,2,1.391
20108,18,2016,3,14,23.0,0,15.3,10.8,2,1.537
20109,19,2016,3,14,23.0,0,15.3,10.8,2,1.909
20110,20,2016,3,14,23.0,0,15.3,10.8,2,2.314
20111,21,2016,3,14,23.0,0,15.3,10.8,2,3.932
20112,0,2016,3,14,23.25,0,15.3,10.8,2,-22.701
20113,3,2016,3,14,23.25,0,15.3,10.8,2,1.419
20114,4,2016,3,14,23.25,0,15.3,10.8,2,-0.889
20115,5,2016,3,14,23.25,0,15.3,10.8,2,5.215
20116,8,2016,3,14,23.25,0,15.3,10.8,2,-5.765
20117,9,2016,3,14,23.25,0,15.3,10.8,2,-9.077
20118,10,2016,3,14,23.25,0,15.3,10.8,2,-7.902
20119,13,2016,3,14,23.25,0,15.3,10.8,2,2.848
20120,14,2016,3,14,23.25,0,15.3,10.8,2,0.932
20121,15,2016,3,14,23.25,0,15.3,10.8,2,2.306
20122,17,2016,3,14,23.25,0,15.3,10.8,2,1.34
20123,18,2016,3,14,23.25,0,15.3,10.8,2,1.663
20124,19,2016,3,14,23.25,0,15.3,10.8,2,2.187
20125,20,2016,3,14,23.25,0,15.3,10.8,2,2.276
20126,21,2016,3,14,23.25,0,15.3,10.8,2,3.338
20127,0,2016,3,14,23.5,0,15.3,10.8,2,-23.184
20128,3,2016,3,14,23.5,0,15.3,10.8,2,1.419
20129,4,2016,3,14,23.5,0,15.3,10.8,2,-1.043
20130,5,2016,3,14,23.5,0,15.3,10.8,2,4.908
20131,8,2016,3,14,23.5,0,15.3,10.8,2,-5.508
20132,9,2016,3,14,23.5,0,15.3,10.8,2,-9.626
20133,10,2016,3,14,23.5,0,15.3,10.8,2,-8.049
20134,13,2016,3,14,23.5,0,15.3,10.8,2,2.923
20135,14,2016,3,14,23.5,0,15.3,10.8,2,1.323
20136,15,2016,3,14,23.5,0,15.3,10.8,2,2.142
20137,17,2016,3,14,23.5,0,15.3,10.8,2,1.429
20138,18,2016,3,14,23.5,0,15.3,10.8,2,1.503
20139,19,2016,3,14,23.5,0,15.3,10.8,2,2.364
20140,20,2016,3,14,23.5,0,15.3,10.8,2,2.162
20141,21,2016,3,14,23.5,0,15.3,10.8,2,3.54
20142,0,2016,3,14,23.75,0,15.3,10.8,2,-23.425
20143,3,2016,3,14,23.75,0,15.3,10.8,2,1.334
20144,4,2016,3,14,23.75,0,15.3,10.8,2,-1.009
20145,5,2016,3,14,23.75,0,15.3,10.8,2,5.01
20146,8,2016,3,14,23.75,0,15.3,10.8,2,-5.466
20147,9,2016,3,14,23.75,0,15.3,10.8,2,-9.882
20148,10,2016,3,14,23.75,0,15.3,10.8,2,-8.341
20149,13,2016,3,14,23.75,0,15.3,10.8,2,2.848
20150,14,2016,3,14,23.75,0,15.3,10.8,2,2.054
20151,15,2016,3,14,23.75,0,15.3,10.8,2,2.243
20152,17,2016,3,14,23.75,0,15.3,10.8,2,1.366
20153,18,2016,3,14,23.75,0,15.3,10.8,2,1.693
20154,19,2016,3,14,23.75,0,15.3,10.8,2,2.263
20155,20,2016,3,14,23.75,0,15.3,10.8,2,2.402
20156,21,2016,3,14,23.75,0,15.3,10.8,2,3.502
20157,0,2016,3,15,0.0,0,16.5,10.4,2,-22.942
20158,3,2016,3,15,0.0,0,16.5,10.4,2,1.283
20159,4,2016,3,15,0.0,0,16.5,10.4,2,-0.992
20160,5,2016,3,15,0.0,0,16.5,10.4,2,4.754
20161,8,2016,3,15,0.0,0,16.5,10.4,2,-4.953
20162,9,2016,3,15,0.0,0,16.5,10.4,2,-9.809
20163,10,2016,3,15,0.0,0,16.5,10.4,2,-8.097
20164,13,2016,3,15,0.0,0,16.5,10.4,2,2.81
20165,14,2016,3,15,0.0,0,16.5,10.4,2,2.331
20166,15,2016,3,15,0.0,0,16.5,10.4,2,2.066
20167,17,2016,3,15,0.0,0,16.5,10.4,2,1.353
20168,18,2016,3,15,0.0,0,16.5,10.4,2,1.399
20169,19,2016,3,15,0.0,0,16.5,10.4,2,2.225
20170,20,2016,3,15,0.0,0,16.5,10.4,2,2.251
20171,21,2016,3,15,0.0,0,16.5,10.4,2,3.351
20172,0,2016,3,15,0.25,0,16.5,10.4,2,-22.299
20173,3,2016,3,15,0.25,0,16.5,10.4,2,1.231
20174,4,2016,3,15,0.25,0,16.5,10.4,2,-1.026
20175,5,2016,3,15,0.25,0,16.5,10.4,2,4.36
20176,8,2016,3,15,0.25,0,16.5,10.4,2,-4.569
20177,9,2016,3,15,0.25,0,16.5,10.4,2,-9.772
20178,10,2016,3,15,0.25,0,16.5,10.4,2,-7.902
20179,13,2016,3,15,0.25,0,16.5,10.4,2,2.369
20180,14,2016,3,15,0.25,0,16.5,10.4,2,2.545
20181,15,2016,3,15,0.25,0,16.5,10.4,2,1.953
20182,17,2016,3,15,0.25,0,16.5,10.4,2,1.328
20183,18,2016,3,15,0.25,0,16.5,10.4,2,1.515
20184,19,2016,3,15,0.25,0,16.5,10.4,2,2.187
20185,20,2016,3,15,0.25,0,16.5,10.4,2,2.225
20186,21,2016,3,15,0.25,0,16.5,10.4,2,3.401
20187,0,2016,3,15,0.5,0,16.5,10.4,2,-22.379
20188,3,2016,3,15,0.5,0,16.5,10.4,2,0.855
20189,4,2016,3,15,0.5,0,16.5,10.4,2,-1.094
20190,5,2016,3,15,0.5,0,16.5,10.4,2,4.805
20191,8,2016,3,15,0.5,0,16.5,10.4,2,-4.569
20192,9,2016,3,15,0.5,0,16.5,10.4,2,-9.919
20193,10,2016,3,15,0.5,0,16.5,10.4,2,-7.951
20194,13,2016,3,15,0.5,0,16.5,10.4,2,2.961
20195,14,2016,3,15,0.5,0,16.5,10.4,2,2.117
20196,15,2016,3,15,0.5,0,16.5,10.4,2,2.029
20197,17,2016,3,15,0.5,0,16.5,10.4,2,1.328
20198,18,2016,3,15,0.5,0,16.5,10.4,2,1.602
20199,19,2016,3,15,0.5,0,16.5,10.4,2,2.137
20200,20,2016,3,15,0.5,0,16.5,10.4,2,2.263
20201,21,2016,3,15,0.5,0,16.5,10.4,2,3.502
20202,0,2016,3,15,0.75,0,16.5,10.4,2,-21.976
20203,3,2016,3,15,0.75,0,16.5,10.4,2,1.163
20204,4,2016,3,15,0.75,0,16.5,10.4,2,-1.026
20205,5,2016,3,15,0.75,0,16.5,10.4,2,4.6
20206,8,2016,3,15,0.75,0,16.5,10.4,2,-4.825
20207,9,2016,3,15,0.75,0,16.5,10.4,2,-9.443
20208,10,2016,3,15,0.75,0,16.5,10.4,2,-7.756
20209,13,2016,3,15,0.75,0,16.5,10.4,2,2.797
20210,14,2016,3,15,0.75,0,16.5,10.4,2,2.633
20211,15,2016,3,15,0.75,0,16.5,10.4,2,1.89
20212,17,2016,3,15,0.75,0,16.5,10.4,2,1.226
20213,18,2016,3,15,0.75,0,16.5,10.4,2,1.386
20214,19,2016,3,15,0.75,0,16.5,10.4,2,1.783
20215,20,2016,3,15,0.75,0,16.5,10.4,2,2.238
20216,21,2016,3,15,0.75,0,16.5,10.4,2,3.3
20217,0,2016,3,15,1.0,0,16.5,10.4,2,-22.057
20218,3,2016,3,15,1.0,0,16.5,10.4,2,1.112
20219,4,2016,3,15,1.0,0,16.5,10.4,2,-1.06
20220,5,2016,3,15,1.0,0,16.5,10.4,2,4.463
20221,8,2016,3,15,1.0,0,16.5,10.4,2,-4.697
20222,9,2016,3,15,1.0,0,16.5,10.4,2,-9.553
20223,10,2016,3,15,1.0,0,16.5,10.4,2,-7.707
20224,13,2016,3,15,1.0,0,16.5,10.4,2,2.608
20225,14,2016,3,15,1.0,0,16.5,10.4,2,2.104
20226,15,2016,3,15,1.0,0,16.5,10.4,2,1.966
20227,17,2016,3,15,1.0,0,16.5,10.4,2,1.264
20228,18,2016,3,15,1.0,0,16.5,10.4,2,1.541
20229,19,2016,3,15,1.0,0,16.5,10.4,2,1.606
20230,20,2016,3,15,1.0,0,16.5,10.4,2,2.187
20231,21,2016,3,15,1.0,0,16.5,10.4,2,3.743
20232,0,2016,3,15,1.25,0,16.5,10.4,2,-21.333
20233,3,2016,3,15,1.25,0,16.5,10.4,2,1.18
20234,4,2016,3,15,1.25,0,16.5,10.4,2,-1.146
20235,5,2016,3,15,1.25,0,16.5,10.4,2,4.395
20236,8,2016,3,15,1.25,0,16.5,10.4,2,-4.526
20237,9,2016,3,15,1.25,0,16.5,10.4,2,-9.077
20238,10,2016,3,15,1.25,0,16.5,10.4,2,-7.561
20239,13,2016,3,15,1.25,0,16.5,10.4,2,2.659
20240,14,2016,3,15,1.25,0,16.5,10.4,2,2.407
20241,15,2016,3,15,1.25,0,16.5,10.4,2,1.726
20242,17,2016,3,15,1.25,0,16.5,10.4,2,1.366
20243,18,2016,3,15,1.25,0,16.5,10.4,2,1.736
20244,19,2016,3,15,1.25,0,16.5,10.4,2,1.644
20245,20,2016,3,15,1.25,0,16.5,10.4,2,2.112
20246,21,2016,3,15,1.25,0,16.5,10.4,2,3.136
20247,0,2016,3,15,1.5,0,16.5,10.4,2,-21.252
20248,3,2016,3,15,1.5,0,16.5,10.4,2,1.146
20249,4,2016,3,15,1.5,0,16.5,10.4,2,-1.402
20250,5,2016,3,15,1.5,0,16.5,10.4,2,4.891
20251,8,2016,3,15,1.5,0,16.5,10.4,2,-4.654
20252,9,2016,3,15,1.5,0,16.5,10.4,2,-9.113
20253,10,2016,3,15,1.5,0,16.5,10.4,2,-7.512
20254,13,2016,3,15,1.5,0,16.5,10.4,2,2.596
20255,14,2016,3,15,1.5,0,16.5,10.4,2,2.155
20256,15,2016,3,15,1.5,0,16.5,10.4,2,1.827
20257,17,2016,3,15,1.5,0,16.5,10.4,2,1.328
20258,18,2016,3,15,1.5,0,16.5,10.4,2,1.741
20259,19,2016,3,15,1.5,0,16.5,10.4,2,1.644
20260,20,2016,3,15,1.5,0,16.5,10.4,2,2.048
20261,21,2016,3,15,1.5,0,16.5,10.4,2,3.174
20262,0,2016,3,15,1.75,0,16.5,10.4,2,-21.413
20263,3,2016,3,15,1.75,0,16.5,10.4,2,1.112
20264,4,2016,3,15,1.75,0,16.5,10.4,2,-1.077
20265,5,2016,3,15,1.75,0,16.5,10.4,2,4.463
20266,8,2016,3,15,1.75,0,16.5,10.4,2,-4.526
20267,9,2016,3,15,1.75,0,16.5,10.4,2,-9.187
20268,10,2016,3,15,1.75,0,16.5,10.4,2,-7.561
20269,13,2016,3,15,1.75,0,16.5,10.4,2,2.545
20270,14,2016,3,15,1.75,0,16.5,10.4,2,2.054
20271,15,2016,3,15,1.75,0,16.5,10.4,2,1.852
20272,17,2016,3,15,1.75,0,16.5,10.4,2,1.328
20273,18,2016,3,15,1.75,0,16.5,10.4,2,1.827
20274,19,2016,3,15,1.75,0,16.5,10.4,2,1.543
20275,20,2016,3,15,1.75,0,16.5,10.4,2,1.935
20276,21,2016,3,15,1.75,0,16.5,10.4,2,3.515
20277,0,2016,3,15,2.0,0,16.5,10.4,2,-21.252
20278,3,2016,3,15,2.0,0,16.5,10.4,2,1.163
20279,4,2016,3,15,2.0,0,16.5,10.4,2,-1.112
20280,5,2016,3,15,2.0,0,16.5,10.4,2,5.079
20281,8,2016,3,15,2.0,0,16.5,10.4,2,-4.868
20282,9,2016,3,15,2.0,0,16.5,10.4,2,-8.857
20283,10,2016,3,15,2.0,0,16.5,10.4,2,-7.561
20284,13,2016,3,15,2.0,0,16.5,10.4,2,2.533
20285,14,2016,3,15,2.0,0,16.5,10.4,2,2.407
20286,15,2016,3,15,2.0,0,16.5,10.4,2,1.714
20287,17,2016,3,15,2.0,0,16.5,10.4,2,1.277
20288,18,2016,3,15,2.0,0,16.5,10.4,2,1.875
20289,19,2016,3,15,2.0,0,16.5,10.4,2,1.416
20290,20,2016,3,15,2.0,0,16.5,10.4,2,1.935
20291,21,2016,3,15,2.0,0,16.5,10.4,2,3.123
20292,0,2016,3,15,2.25,0,16.5,10.4,2,-21.654
20293,3,2016,3,15,2.25,0,16.5,10.4,2,0.77
20294,4,2016,3,15,2.25,0,16.5,10.4,2,-1.077
20295,5,2016,3,15,2.25,0,16.5,10.4,2,4.993
20296,8,2016,3,15,2.25,0,16.5,10.4,2,-4.74
20297,9,2016,3,15,2.25,0,16.5,10.4,2,-9.223
20298,10,2016,3,15,2.25,0,16.5,10.4,2,-7.658
20299,13,2016,3,15,2.25,0,16.5,10.4,2,2.646
20300,14,2016,3,15,2.25,0,16.5,10.4,2,2.041
20301,15,2016,3,15,2.25,0,16.5,10.4,2,1.751
20302,17,2016,3,15,2.25,0,16.5,10.4,2,1.34
20303,18,2016,3,15,2.25,0,16.5,10.4,2,1.585
20304,19,2016,3,15,2.25,0,16.5,10.4,2,1.656
20305,20,2016,3,15,2.25,0,16.5,10.4,2,2.187
20306,21,2016,3,15,2.25,0,16.5,10.4,2,3.705
20307,0,2016,3,15,2.5,0,16.5,10.4,2,-21.493
20308,3,2016,3,15,2.5,0,16.5,10.4,2,0.752
20309,4,2016,3,15,2.5,0,16.5,10.4,2,-1.129
20310,5,2016,3,15,2.5,0,16.5,10.4,2,4.805
20311,8,2016,3,15,2.5,0,16.5,10.4,2,-4.355
20312,9,2016,3,15,2.5,0,16.5,10.4,2,-9.37
20313,10,2016,3,15,2.5,0,16.5,10.4,2,-7.561
20314,13,2016,3,15,2.5,0,16.5,10.4,2,2.533
20315,14,2016,3,15,2.5,0,16.5,10.4,2,2.318
20316,15,2016,3,15,2.5,0,16.5,10.4,2,1.55
20317,17,2016,3,15,2.5,0,16.5,10.4,2,1.416
20318,18,2016,3,15,2.5,0,16.5,10.4,2,1.693
20319,19,2016,3,15,2.5,0,16.5,10.4,2,1.618
20320,20,2016,3,15,2.5,0,16.5,10.4,2,2.036
20321,21,2016,3,15,2.5,0,16.5,10.4,2,3.275
20322,0,2016,3,15,2.75,0,16.5,10.4,2,-19.883
20323,3,2016,3,15,2.75,0,16.5,10.4,2,0.752
20324,4,2016,3,15,2.75,0,16.5,10.4,2,-1.402
20325,5,2016,3,15,2.75,0,16.5,10.4,2,4.6
20326,8,2016,3,15,2.75,0,16.5,10.4,2,-3.928
20327,9,2016,3,15,2.75,0,16.5,10.4,2,-8.821
20328,10,2016,3,15,2.75,0,16.5,10.4,2,-7.171
20329,13,2016,3,15,2.75,0,16.5,10.4,2,2.104
20330,14,2016,3,15,2.75,0,16.5,10.4,2,1.84
20331,15,2016,3,15,2.75,0,16.5,10.4,2,1.701
20332,17,2016,3,15,2.75,0,16.5,10.4,2,1.277
20333,18,2016,3,15,2.75,0,16.5,10.4,2,1.723
20334,19,2016,3,15,2.75,0,16.5,10.4,2,1.593
20335,20,2016,3,15,2.75,0,16.5,10.4,2,2.213
20336,21,2016,3,15,2.75,0,16.5,10.4,2,3.186
20337,0,2016,3,15,3.0,0,16.5,10.4,2,-19.079
20338,3,2016,3,15,3.0,0,16.5,10.4,2,0.752
20339,4,2016,3,15,3.0,0,16.5,10.4,2,-1.402
20340,5,2016,3,15,3.0,0,16.5,10.4,2,4.497
20341,8,2016,3,15,3.0,0,16.5,10.4,2,-3.843
20342,9,2016,3,15,3.0,0,16.5,10.4,2,-8.528
20343,10,2016,3,15,3.0,0,16.5,10.4,2,-6.634
20344,13,2016,3,15,3.0,0,16.5,10.4,2,2.003
20345,14,2016,3,15,3.0,0,16.5,10.4,2,1.739
20346,15,2016,3,15,3.0,0,16.5,10.4,2,1.688
20347,17,2016,3,15,3.0,0,16.5,10.4,2,1.328
20348,18,2016,3,15,3.0,0,16.5,10.4,2,1.537
20349,19,2016,3,15,3.0,0,16.5,10.4,2,1.568
20350,20,2016,3,15,3.0,0,16.5,10.4,2,2.061
20351,21,2016,3,15,3.0,0,16.5,10.4,2,3.237
20352,0,2016,3,15,3.25,0,16.5,10.4,2,-19.803
20353,3,2016,3,15,3.25,0,16.5,10.4,2,0.752
20354,4,2016,3,15,3.25,0,16.5,10.4,2,-1.402
20355,5,2016,3,15,3.25,0,16.5,10.4,2,4.343
20356,8,2016,3,15,3.25,0,16.5,10.4,2,-3.8
20357,9,2016,3,15,3.25,0,16.5,10.4,2,-9.004
20358,10,2016,3,15,3.25,0,16.5,10.4,2,-7.122
20359,13,2016,3,15,3.25,0,16.5,10.4,2,2.457
20360,14,2016,3,15,3.25,0,16.5,10.4,2,1.84
20361,15,2016,3,15,3.25,0,16.5,10.4,2,1.588
20362,17,2016,3,15,3.25,0,16.5,10.4,2,1.315
20363,18,2016,3,15,3.25,0,16.5,10.4,2,1.732
20364,19,2016,3,15,3.25,0,16.5,10.4,2,1.707
20365,20,2016,3,15,3.25,0,16.5,10.4,2,2.124
20366,21,2016,3,15,3.25,0,16.5,10.4,2,3.351
20367,0,2016,3,15,3.5,0,16.5,10.4,2,-18.837
20368,3,2016,3,15,3.5,0,16.5,10.4,2,0.752
20369,4,2016,3,15,3.5,0,16.5,10.4,2,-1.385
20370,5,2016,3,15,3.5,0,16.5,10.4,2,4.172
20371,8,2016,3,15,3.5,0,16.5,10.4,2,-3.544
20372,9,2016,3,15,3.5,0,16.5,10.4,2,-8.528
20373,10,2016,3,15,3.5,0,16.5,10.4,2,-6.732
20374,13,2016,3,15,3.5,0,16.5,10.4,2,2.054
20375,14,2016,3,15,3.5,0,16.5,10.4,2,1.159
20376,15,2016,3,15,3.5,0,16.5,10.4,2,1.537
20377,17,2016,3,15,3.5,0,16.5,10.4,2,1.264
20378,18,2016,3,15,3.5,0,16.5,10.4,2,1.767
20379,19,2016,3,15,3.5,0,16.5,10.4,2,1.884
20380,20,2016,3,15,3.5,0,16.5,10.4,2,2.364
20381,21,2016,3,15,3.5,0,16.5,10.4,2,3.224
20382,0,2016,3,15,3.75,0,16.5,10.4,2,-18.354
20383,3,2016,3,15,3.75,0,16.5,10.4,2,0.735
20384,4,2016,3,15,3.75,0,16.5,10.4,2,-1.385
20385,5,2016,3,15,3.75,0,16.5,10.4,2,4.001
20386,8,2016,3,15,3.75,0,16.5,10.4,2,-3.373
20387,9,2016,3,15,3.75,0,16.5,10.4,2,-8.345
20388,10,2016,3,15,3.75,0,16.5,10.4,2,-6.585
20389,13,2016,3,15,3.75,0,16.5,10.4,2,2.52
20390,14,2016,3,15,3.75,0,16.5,10.4,2,1.058
20391,15,2016,3,15,3.75,0,16.5,10.4,2,1.361
20392,17,2016,3,15,3.75,0,16.5,10.4,2,1.378
20393,18,2016,3,15,3.75,0,16.5,10.4,2,1.871
20394,19,2016,3,15,3.75,0,16.5,10.4,2,1.707
20395,20,2016,3,15,3.75,0,16.5,10.4,2,2.023
20396,21,2016,3,15,3.75,0,16.5,10.4,2,3.009
20397,0,2016,3,15,4.0,0,16.5,10.4,2,-17.549
20398,3,2016,3,15,4.0,0,16.5,10.4,2,0.735
20399,4,2016,3,15,4.0,0,16.5,10.4,2,-1.368
20400,5,2016,3,15,4.0,0,16.5,10.4,2,4.275
20401,8,2016,3,15,4.0,0,16.5,10.4,2,-3.629
20402,9,2016,3,15,4.0,0,16.5,10.4,2,-7.942
20403,10,2016,3,15,4.0,0,16.5,10.4,2,-6.341
20404,13,2016,3,15,4.0,0,16.5,10.4,2,2.558
20405,14,2016,3,15,4.0,0,16.5,10.4,2,0.907
20406,15,2016,3,15,4.0,0,16.5,10.4,2,1.373
20407,17,2016,3,15,4.0,0,16.5,10.4,2,1.277
20408,18,2016,3,15,4.0,0,16.5,10.4,2,1.503
20409,19,2016,3,15,4.0,0,16.5,10.4,2,1.631
20410,20,2016,3,15,4.0,0,16.5,10.4,2,2.251
20411,21,2016,3,15,4.0,0,16.5,10.4,2,2.516
20412,0,2016,3,15,4.25,0,16.5,10.4,2,-18.354
20413,3,2016,3,15,4.25,0,16.5,10.4,2,0.735
20414,4,2016,3,15,4.25,0,16.5,10.4,2,-1.368
20415,5,2016,3,15,4.25,0,16.5,10.4,2,4.121
20416,8,2016,3,15,4.25,0,16.5,10.4,2,-3.459
20417,9,2016,3,15,4.25,0,16.5,10.4,2,-8.272
20418,10,2016,3,15,4.25,0,16.5,10.4,2,-6.537
20419,13,2016,3,15,4.25,0,16.5,10.4,2,2.47
20420,14,2016,3,15,4.25,0,16.5,10.4,2,1.084
20421,15,2016,3,15,4.25,0,16.5,10.4,2,1.6
20422,17,2016,3,15,4.25,0,16.5,10.4,2,1.29
20423,18,2016,3,15,4.25,0,16.5,10.4,2,1.667
20424,19,2016,3,15,4.25,0,16.5,10.4,2,1.72
20425,20,2016,3,15,4.25,0,16.5,10.4,2,2.301
20426,21,2016,3,15,4.25,0,16.5,10.4,2,2.744
