ID,site,year,month,day,hour,holiday,maxtemp,mintemp,weatherType,load
27682,0.81,0.0,0.0,0.633,0.221,1.0,0.928,0.72,0.0,1.315
27683,0.857,0.0,0.0,0.633,0.221,1.0,0.928,0.72,0.0,1.477
27684,0.905,0.0,0.0,0.633,0.221,1.0,0.928,0.72,0.0,1.277
27685,0.952,0.0,0.0,0.633,0.221,1.0,0.928,0.72,0.0,1.998
27686,1.0,0.0,0.0,0.633,0.221,1.0,0.928,0.72,0.0,2.807
27687,0.0,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,15.456
27688,0.143,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,0.889
27689,0.19,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,1.488
27690,0.238,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,3.078
27691,0.381,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,2.519
27692,0.429,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,7.32
27693,0.476,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,5.561
27694,0.619,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,2.218
27695,0.667,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,0.403
27696,0.714,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,1.676
27697,0.81,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,1.353
27698,0.857,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,1.386
27699,0.905,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,1.151
27700,0.952,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,1.871
27701,1.0,0.0,0.0,0.633,0.232,1.0,0.928,0.72,0.0,2.592
27702,0.0,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,16.02
27703,0.143,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,0.923
27704,0.19,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,1.454
27705,0.238,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,3.608
27706,0.381,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,3.074
27707,0.429,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,7.32
27708,0.476,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,5.658
27709,0.619,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,2.331
27710,0.667,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,0.441
27711,0.714,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,1.764
27712,0.81,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,1.163
27713,0.857,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,1.52
27714,0.905,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,1.226
27715,0.952,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,1.909
27716,1.0,0.0,0.0,0.633,0.242,1.0,0.928,0.72,0.0,2.289
27717,0.0,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,16.583
27718,0.143,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,0.975
27719,0.19,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,1.385
27720,0.238,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,3.694
27721,0.381,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,3.331
27722,0.429,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,7.32
27723,0.476,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,5.902
27724,0.619,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,2.218
27725,0.667,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,0.403
27726,0.714,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,1.751
27727,0.81,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,1.252
27728,0.857,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,1.472
27729,0.905,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,1.176
27730,0.952,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,1.972
27731,1.0,0.0,0.0,0.633,0.253,1.0,0.928,0.72,0.0,2.895
27732,0.0,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,17.791
27733,0.143,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,1.043
27734,0.19,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,1.317
27735,0.238,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,4.378
27736,0.381,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,4.099
27737,0.429,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,7.357
27738,0.476,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,6.293
27739,0.619,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,2.457
27740,0.667,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,0.441
27741,0.714,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,1.865
27742,0.81,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,1.252
27743,0.857,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,1.459
27744,0.905,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,1.113
27745,0.952,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,2.01
27746,1.0,0.0,0.0,0.633,0.263,1.0,0.928,0.72,0.0,3.06
27747,0.0,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,17.469
27748,0.143,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,1.043
27749,0.19,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,1.231
27750,0.238,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,4.737
27751,0.381,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,4.612
27752,0.429,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,6.844
27753,0.476,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,6.097
27754,0.619,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,2.016
27755,0.667,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,0.479
27756,0.714,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,2.016
27757,0.81,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,1.239
27758,0.857,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,1.36
27759,0.905,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,1.378
27760,0.952,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,1.732
27761,1.0,0.0,0.0,0.633,0.274,1.0,0.928,0.72,0.0,2.782
27762,0.0,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,18.676
27763,0.143,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,1.214
27764,0.19,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,1.146
27765,0.238,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,4.72
27766,0.381,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,4.911
27767,0.429,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,7.393
27768,0.476,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,6.439
27769,0.619,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,1.991
27770,0.667,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,0.416
27771,0.714,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,2.281
27772,0.81,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,1.378
27773,0.857,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,1.416
27774,0.905,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,1.353
27775,0.952,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,1.783
27776,1.0,0.0,0.0,0.633,0.284,1.0,0.928,0.72,0.0,3.047
27777,0.0,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,19.079
27778,0.143,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,1.317
27779,0.19,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,1.094
27780,0.238,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,4.771
27781,0.381,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,5.039
27782,0.429,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,7.43
27783,0.476,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,6.634
27784,0.619,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,2.306
27785,0.667,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,0.466
27786,0.714,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,2.394
27787,0.81,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,1.833
27788,0.857,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,1.407
27789,0.905,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,1.113
27790,0.952,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,1.922
27791,1.0,0.0,0.0,0.633,0.295,1.0,0.928,0.72,0.0,2.592
27792,0.0,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,19.803
27793,0.143,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,1.436
27794,0.19,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,1.026
27795,0.238,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,4.309
27796,0.381,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,4.697
27797,0.429,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,8.198
27798,0.476,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,6.829
27799,0.619,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,2.381
27800,0.667,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,0.517
27801,0.714,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,2.57
27802,0.81,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,1.833
27803,0.857,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,1.308
27804,0.905,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,1.189
27805,0.952,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,2.099
27806,1.0,0.0,0.0,0.633,0.305,1.0,0.928,0.72,0.0,2.858
27807,0.0,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,20.769
27808,0.143,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,1.522
27809,0.19,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,0.958
27810,0.238,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,4.429
27811,0.381,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,5.039
27812,0.429,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,8.455
27813,0.476,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,7.171
27814,0.619,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,2.835
27815,0.667,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,0.542
27816,0.714,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,2.507
27817,0.81,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,2.01
27818,0.857,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,1.191
27819,0.905,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,1.252
27820,0.952,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,2.162
27821,1.0,0.0,0.0,0.633,0.316,1.0,0.928,0.72,0.0,2.997
27822,0.0,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,21.574
27823,0.143,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,1.522
27824,0.19,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,0.958
27825,0.238,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,4.651
27826,0.381,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,5.252
27827,0.429,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,8.784
27828,0.476,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,7.561
27829,0.619,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,2.835
27830,0.667,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,0.617
27831,0.714,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,2.52
27832,0.81,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,2.402
27833,0.857,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,1.23
27834,0.905,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,1.214
27835,0.952,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,2.529
27836,1.0,0.0,0.0,0.633,0.326,1.0,0.928,0.72,0.0,3.035
27837,0.0,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,24.794
27838,0.143,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,1.454
27839,0.19,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,0.992
27840,0.238,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,5.13
27841,0.381,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,5.722
27842,0.429,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,10.394
27843,0.476,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,8.683
27844,0.619,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,3.188
27845,0.667,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,0.97
27846,0.714,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,2.545
27847,0.81,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,3.287
27848,0.857,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,1.095
27849,0.905,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,1.72
27850,0.952,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,2.794
27851,1.0,0.0,0.0,0.633,0.337,1.0,0.928,0.72,0.0,3.338
27852,0.0,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,28.094
27853,0.143,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,1.488
27854,0.19,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,0.941
27855,0.238,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,5.386
27856,0.381,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,5.935
27857,0.429,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,12.261
27858,0.476,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,10.097
27859,0.619,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,3.465
27860,0.667,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,1.336
27861,0.714,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,2.923
27862,0.81,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,3.869
27863,0.857,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,1.152
27864,0.905,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,1.821
27865,0.952,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,3.11
27866,1.0,0.0,0.0,0.633,0.347,1.0,0.928,0.72,0.0,4.097
27867,0.0,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,30.268
27868,0.143,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,1.539
27869,0.19,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,0.992
27870,0.238,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,5.318
27871,0.381,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,5.935
27872,0.429,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,13.615
27873,0.476,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,10.732
27874,0.619,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,3.717
27875,0.667,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,1.814
27876,0.714,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,3.062
27877,0.81,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,4.4
27878,0.857,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,1.407
27879,0.905,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,2.137
27880,0.952,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,3.237
27881,1.0,0.0,0.0,0.633,0.358,1.0,0.928,0.72,0.0,4.451
27882,0.0,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,30.59
27883,0.143,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,1.436
27884,0.19,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,1.009
27885,0.238,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,5.318
27886,0.381,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,5.893
27887,0.429,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,13.981
27888,0.476,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,10.878
27889,0.619,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,3.742
27890,0.667,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,1.978
27891,0.714,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,2.86
27892,0.81,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,4.324
27893,0.857,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,1.36
27894,0.905,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,2.175
27895,0.952,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,3.566
27896,1.0,0.0,0.0,0.633,0.368,1.0,0.928,0.72,0.0,4.438
27897,0.0,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,30.993
27898,0.143,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,1.454
27899,0.19,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,1.026
27900,0.238,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,5.267
27901,0.381,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,5.679
27902,0.429,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,14.237
27903,0.476,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,10.976
27904,0.619,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,3.717
27905,0.667,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,2.457
27906,0.714,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,3.112
27907,0.81,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,4.564
27908,0.857,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,1.355
27909,0.905,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,2.39
27910,0.952,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,3.136
27911,1.0,0.0,0.0,0.633,0.379,1.0,0.928,0.72,0.0,4.539
27912,0.0,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,31.878
27913,0.143,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,1.402
27914,0.19,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,0.992
27915,0.238,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,5.25
27916,0.381,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,5.679
27917,0.429,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,14.786
27918,0.476,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,11.317
27919,0.619,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,3.667
27920,0.667,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,2.608
27921,0.714,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,3.226
27922,0.81,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,4.956
27923,0.857,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,1.368
27924,0.905,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,2.541
27925,0.952,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,3.414
27926,1.0,0.0,0.0,0.633,0.389,1.0,0.928,0.72,0.0,4.299
27927,0.0,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,30.831
27928,0.143,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,1.094
27929,0.19,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,0.975
27930,0.238,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,5.079
27931,0.381,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,5.252
27932,0.429,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,14.567
27933,0.476,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,11.073
27934,0.619,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,3.578
27935,0.667,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,2.205
27936,0.714,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,3.062
27937,0.81,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,4.855
27938,0.857,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,1.394
27939,0.905,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,2.44
27940,0.952,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,3.427
27941,1.0,0.0,0.0,0.633,0.4,1.0,0.928,0.72,0.0,4.691
27942,0.0,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,32.039
27943,0.143,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,1.163
27944,0.19,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,1.026
27945,0.238,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,5.079
27946,0.381,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,5.252
27947,0.429,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,15.262
27948,0.476,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,11.561
27949,0.619,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,3.616
27950,0.667,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,2.18
27951,0.714,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,3.352
27952,0.81,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,5.159
27953,0.857,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,1.503
27954,0.905,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,2.617
27955,0.952,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,3.313
27956,1.0,0.0,0.0,0.633,0.411,1.0,0.928,0.72,0.0,4.767
27957,0.0,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,31.798
27958,0.143,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,1.214
27959,0.19,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,0.975
27960,0.238,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,5.301
27961,0.381,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,5.594
27962,0.429,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,14.896
27963,0.476,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,11.463
27964,0.619,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,3.604
27965,0.667,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,2.583
27966,0.714,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,3.263
27967,0.81,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,5.07
27968,0.857,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,1.485
27969,0.905,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,2.491
27970,0.952,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,3.287
27971,1.0,0.0,0.0,0.633,0.421,1.0,0.928,0.72,0.0,4.299
27972,0.0,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,32.28
27973,0.143,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,1.248
27974,0.19,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,0.923
27975,0.238,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,5.404
27976,0.381,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,5.807
27977,0.429,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,14.933
27978,0.476,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,11.415
27979,0.619,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,3.415
27980,0.667,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,2.205
27981,0.714,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,3.402
27982,0.81,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,5.26
27983,0.857,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,1.412
27984,0.905,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,2.491
27985,0.952,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,3.414
27986,1.0,0.0,0.0,0.633,0.432,1.0,0.928,0.72,0.0,4.704
27987,0.0,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,32.603
27988,0.143,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,1.06
27989,0.19,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,1.043
27990,0.238,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,5.489
27991,0.381,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,5.508
27992,0.429,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,15.409
27993,0.476,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,11.658
27994,0.619,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,3.112
27995,0.667,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,2.659
27996,0.714,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,3.238
27997,0.81,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,5.298
27998,0.857,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,1.585
27999,0.905,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,2.794
28000,0.952,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,3.376
28001,1.0,0.0,0.0,0.633,0.442,1.0,0.928,0.72,0.0,4.741
28002,0.0,0.0,0.0,0.633,0.453,1.0,0.928,0.72,0.0,32.603
28003,0.143,0.0,0.0,0.633,0.453,1.0,0.928,0.72,0.0,1.351
28004,0.19,0.0,0.0,0.633,0.453,1.0,0.928,0.72,0.0,0.958
28005,0.238,0.0,0.0,0.633,0.453,1.0,0.928,0.72,0.0,5.455
